fiscal_year,Customer,SubCustomer,PlatformPortfolio,EntitySizeCode,EntitySizeText,EntityCategory,AnyEntityUSplaceOfPerformance,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCount,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
1999,Defense,DLA,Weapons and Ammunition,B,Big Five,PID,NULL,1,1,3,3,40,3133196
1999,Defense,MDA,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PID,NULL,1,1,12,12,136,48655749
1999,Defense,MDA,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,NULL,1,1,7,7,54,15989748
1999,Defense,MDA,Other R&D and Knowledge Based,S,Always Small Vendor,PID,NULL,1,1,1,1,5,2316700
1999,Defense,MilitaryHealth,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,NULL,1,1,3,3,7,402792
1999,Defense,MilitaryHealth,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PDuns,NULL,1,1,2,2,3,1643397
1999,Defense,MilitaryHealth,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,NULL,0,0,1,1,1,-50400
1999,Defense,MilitaryHealth,Other Services,M,Medium Vendor,PID,NULL,1,1,5,5,95,679736000
1999,Defense,Navy,Electronics and Communications,B,Big Five,PID,NULL,1,1,5,5,2324,1887840559
1999,Defense,Navy,Electronics and Communications,L,Large Vendor,PDuns,NULL,1,1,10,14,30,8328065
1999,Defense,Navy,Electronics and Communications,N,Sometimes Small Vendor,PDuns,NULL,1,1,526,655,2827,562236794
1999,Defense,Navy,Electronics and Communications,S,Always Small Vendor,PID,NULL,0,1,1,1,1,25000
1999,Defense,Navy,Facilities and Construction,M,Medium Vendor,PID,NULL,0,1,1,1,1,28851
1999,Defense,Navy,Facilities and Construction,M,Medium Vendor,PID,0,1,1,1,1,1,97998
1999,Defense,Navy,Facilities and Construction,N,Sometimes Small Vendor,PDuns,NULL,1,1,563,636,3043,722319764
1999,Defense,Navy,Missile and Space Systems,B,Big Five,PDuns,NULL,1,1,1,1,1,810110
1999,Defense,Navy,Missile and Space Systems,L,Large Vendor,PID,NULL,1,1,18,18,417,260749482
1999,Defense,Navy,Other Products,N,Sometimes Small Vendor,PDuns,NULL,1,1,172,201,442,64274004
1999,Defense,Navy,Other Products,S,Always Small Vendor,PDuns,NULL,0,1,41,41,41,1136488
1999,Defense,Navy,Other R&D and Knowledge Based,B,Big Five,PDuns,NULL,1,1,2,2,3,877376
1999,Defense,Navy,Other R&D and Knowledge Based,B,Big Five,PID,NULL,1,1,5,5,1012,515823300
1999,Defense,Navy,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,NULL,0,1,17,17,18,481184
1999,Defense,Navy,Other R&D and Knowledge Based,M,Medium Vendor,PID,NULL,1,1,52,52,1046,238302852
1999,Defense,Navy,Other Services,B,Big Five,PDuns,NULL,1,1,2,5,5,119530097
1999,Defense,Navy,Weapons and Ammunition,S,Always Small Vendor,PDuns,NULL,0,1,4,4,5,141903
1999,Defense,Other DoD,Aircraft and Drones,L,Large Vendor,PID,NULL,1,1,15,15,77,70479011
1999,Defense,Other DoD,Aircraft and Drones,M,Medium Vendor,PID,NULL,1,1,2,2,2,1214398
1999,Defense,Other DoD,Aircraft and Drones,S,Always Small Vendor,PDuns,NULL,0,1,1,1,1,29975
1999,Defense,Other DoD,Electronics and Communications,M,Medium Vendor,PDuns,NULL,0,1,1,1,1,27150
1999,Defense,Other DoD,Facilities and Construction,L,Large Vendor,PID,NULL,1,1,25,25,158,70638733
1999,Defense,Other DoD,Land Vehicles,N,Sometimes Small Vendor,PDuns,NULL,1,1,1,1,1,73540
1999,Defense,Other DoD,Other Products,L,Large Vendor,PID,NULL,1,1,11,11,20,8071828
1999,Defense,Other DoD,Other Products,M,Medium Vendor,PDuns,NULL,1,1,18,20,39,5168223
1999,Defense,Other DoD,Other Products,M,Medium Vendor,PID,NULL,1,1,5,5,9,1100275
1999,Defense,Other DoD,Other Products,S,Always Small Vendor,PDuns,NULL,0,1,6,6,6,168071
1999,Defense,Other DoD,Other R&D and Knowledge Based,L,Large Vendor,PID,NULL,1,1,41,41,656,403916231
1999,Defense,Other DoD,Other Services,N,Sometimes Small Vendor,PID,NULL,1,1,3,3,19,18873951
1999,Defense,Other DoD,Other Services,S,Always Small Vendor,PDuns,NULL,1,1,20,20,24,1985101
1999,Defense,Other DoD,Ships & Submarines,M,Medium Vendor,PDuns,NULL,1,1,6,6,12,14637742
1999,Defense,Other DoD,Weapons and Ammunition,N,Sometimes Small Vendor,PID,NULL,1,1,1,1,1,32160
2000,Defense,Air Force,Aircraft and Drones,B,Big Five,PID,0,1,1,5,5,3168,11849914674
2000,Defense,Air Force,Aircraft and Drones,M,Medium Vendor,PDuns,1,1,1,30,31,92,35969722
2000,Defense,Air Force,Electronics and Communications,M,Medium Vendor,PDuns,0,0,1,9,9,9,259394
2000,Defense,Air Force,Electronics and Communications,N,Sometimes Small Vendor,PDuns,0,0,1,3,3,5,149048
2000,Defense,Air Force,Facilities and Construction,L,Large Vendor,PDuns,0,1,1,12,21,122,22887748
2000,Defense,Air Force,Facilities and Construction,M,Medium Vendor,PDuns,1,0,1,39,39,42,1018092
2000,Defense,Air Force,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,1,1,503,545,3242,568299322.5
2000,Defense,Air Force,Land Vehicles,N,Sometimes Small Vendor,PID,0,1,1,9,9,23,96399486
2000,Defense,Air Force,Missile and Space Systems,B,Big Five,PID,0,1,1,5,5,655,2764898410
2000,Defense,Air Force,Missile and Space Systems,M,Medium Vendor,PID,0,1,1,9,9,87,355563779
2000,Defense,Air Force,Missile and Space Systems,S,Always Small Vendor,PDuns,0,0,1,1,1,1,29160
2000,Defense,Air Force,Other Products,M,Medium Vendor,PID,0,1,1,2,2,2,1308074
2000,Defense,Air Force,Other Products,N,Sometimes Small Vendor,Duns,0,1,1,2,2,1233,794294115
2000,Defense,Air Force,Other Products,S,Always Small Vendor,PID,0,1,1,1,1,1,300000
2000,Defense,Air Force,Other R&D and Knowledge Based,NULL,NULL,PID,NULL,NULL,NULL,1,1,1,274334
2000,Defense,Air Force,Other R&D and Knowledge Based,L,Large Vendor,PDuns,0,1,1,3,4,24,6758140
2000,Defense,Air Force,Other R&D and Knowledge Based,M,Medium Vendor,PID,0,0,1,1,1,1,30000
2000,Defense,Air Force,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,0,0,0,4,4,6,52334
2000,Defense,Air Force,Other R&D and Knowledge Based,S,Always Small Vendor,PID,0,1,1,25,25,114,53113214
2000,Defense,Air Force,Other Services,NULL,NULL,PID,NULL,NULL,NULL,1,1,1,39496
2000,Defense,Air Force,Other Services,M,Medium Vendor,PDuns,0,1,1,51,52,262,92652497
2000,Defense,Air Force,Other Services,M,Medium Vendor,PDuns,1,0,0,1,1,1,-121465
2000,Defense,Air Force,Other Services,M,Medium Vendor,PID,0,0,1,1,1,3,-19848
2000,Defense,Air Force,Other Services,N,Sometimes Small Vendor,PDuns,0,1,1,64,65,141,37216647
2000,Defense,Air Force,Other Services,S,Always Small Vendor,PDuns,0,0,1,27,27,33,628859
2000,Defense,Army,NULL,M,Medium Vendor,PDuns,0,0,0,1,1,1,-3501.25
2000,Defense,Army,NULL,N,Sometimes Small Vendor,PID,0,1,1,10,10,23,629543.0146
2000,Defense,Army,Aircraft and Drones,J,Large: Big 5 JV,PID,0,1,1,4,4,57,577054146
2000,Defense,Army,Aircraft and Drones,M,Medium Vendor,PID,1,1,1,1,1,1,25838
2000,Defense,Army,Aircraft and Drones,S,Always Small Vendor,PID,0,1,1,30,30,127,34581178
2000,Defense,Army,Electronics and Communications,M,Medium Vendor,PDuns,0,1,1,204,205,513,140795032.2
2000,Defense,Army,Electronics and Communications,M,Medium Vendor,PDuns,1,0,0,1,1,1,31217
2000,Defense,Army,Electronics and Communications,M,Medium Vendor,PID,0,1,1,35,35,110,37308656
2000,Defense,Army,Electronics and Communications,N,Sometimes Small Vendor,PID,0,1,1,208,208,3659,935534632.3
2000,Defense,Army,Electronics and Communications,S,Always Small Vendor,PDuns,0,1,1,945,951,2054,350017565.1
2000,Defense,Army,Electronics and Communications,S,Always Small Vendor,PID,0,0,1,1,1,1,31800
2000,Defense,Army,Facilities and Construction,L,Large Vendor,PDuns,0,1,1,21,46,305,41728862
2000,Defense,Army,Facilities and Construction,L,Large Vendor,PID,1,1,1,4,4,1076,452209823
2000,Defense,Army,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,1,1,864,937,7235,1475518672
2000,Defense,Army,Facilities and Construction,N,Sometimes Small Vendor,PID,0,0,1,1,1,2,8400
2000,Defense,Army,Land Vehicles,M,Medium Vendor,PDuns,NULL,0,0,2,2,0,0
2000,Defense,Army,Land Vehicles,M,Medium Vendor,PDuns,1,0,0,1,1,1,-1080596
2000,Defense,Army,Land Vehicles,S,Always Small Vendor,PDuns,0,1,1,243,243,488,99134798
2000,Defense,Army,Land Vehicles,S,Always Small Vendor,PID,0,1,1,6,6,15,6956852
2000,Defense,Army,Missile and Space Systems,J,Large: Big 5 JV,PID,0,1,1,3,3,30,721534801
2000,Defense,Army,Missile and Space Systems,S,Always Small Vendor,PDuns,0,1,1,361,363,682,160510325
2000,Defense,Army,Other Products,M,Medium Vendor,PDuns,1,0,1,13,13,13,349101
2000,Defense,Army,Other Products,M,Medium Vendor,PID,1,1,1,1,1,3,17861733
2000,Defense,Army,Other Products,N,Sometimes Small Vendor,PID,0,1,1,45,45,161,67338538
2000,Defense,Army,Other Products,S,Always Small Vendor,PDuns,0,1,1,413,415,729,61015402
2000,Defense,Army,Other R&D and Knowledge Based,L,Large Vendor,PDuns,0,1,1,10,17,37,28081036
2000,Defense,Army,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,0,0,0,1,1,2,0
2000,Defense,Army,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,0,1,1,372,406,1470,338877653.7
2000,Defense,Army,Other Services,N,Sometimes Small Vendor,PDuns,0,1,1,111,119,544,158257996
2000,Defense,Army,Ships & Submarines,M,Medium Vendor,PDuns,0,0,1,2,2,2,57303
2000,Defense,Army,Ships & Submarines,N,Sometimes Small Vendor,PID,0,1,1,9,9,30,16037373
2000,Defense,Army,Weapons and Ammunition,L,Large Vendor,PDuns,0,1,1,4,4,22,45201202
2000,Defense,Army,Weapons and Ammunition,N,Sometimes Small Vendor,PID,0,1,1,26,26,186,108411761
2000,Defense,DLA,Aircraft and Drones,B,Big Five,PDuns,0,1,1,1,1,1,499320
2000,Defense,DLA,Aircraft and Drones,M,Medium Vendor,PID,1,1,1,2,2,6,384044
2000,Defense,DLA,Aircraft and Drones,N,Sometimes Small Vendor,PDuns,0,0,1,2,2,3,-401089
2000,Defense,DLA,Aircraft and Drones,S,Always Small Vendor,PDuns,0,0,1,54,54,60,1625803
2000,Defense,DLA,Electronics and Communications,M,Medium Vendor,PDuns,0,0,0,1,1,1,-52707
2000,Defense,DLA,Electronics and Communications,M,Medium Vendor,PDuns,0,1,1,90,97,273,24473465
2000,Defense,DLA,Electronics and Communications,M,Medium Vendor,PDuns,1,0,1,1,1,1,30972
2000,Defense,DLA,Electronics and Communications,N,Sometimes Small Vendor,PID,0,1,1,91,91,614,120918826
2000,Defense,DLA,Facilities and Construction,B,Big Five,PID,0,1,1,5,5,14,1180573
2000,Defense,DLA,Facilities and Construction,M,Medium Vendor,PDuns,1,1,1,28,28,115,33051791.64
2000,Defense,DLA,Facilities and Construction,S,Always Small Vendor,PDuns,0,0,0,2,2,2,-65252
2000,Defense,DLA,Land Vehicles,S,Always Small Vendor,PDuns,0,1,1,293,293,895,79302013
2000,Defense,DLA,Other Products,S,Always Small Vendor,PDuns,NULL,0,0,6,6,0,0
2000,Defense,DLA,Other R&D and Knowledge Based,M,Medium Vendor,PID,0,1,1,3,3,19,792280.7031
2000,Defense,DLA,Other Services,M,Medium Vendor,PID,0,1,1,2,2,5,155766
2000,Defense,DLA,Ships & Submarines,L,Large Vendor,PDuns,0,1,1,2,3,5,247454
2000,Defense,DLA,Ships & Submarines,M,Medium Vendor,PDuns,0,1,1,24,25,47,7708916
2000,Defense,DLA,Ships & Submarines,N,Sometimes Small Vendor,PDuns,0,1,1,87,90,269,22148896
2000,Defense,DLA,Ships & Submarines,N,Sometimes Small Vendor,PID,0,1,1,8,8,26,3051793
2000,Defense,DLA,Ships & Submarines,S,Always Small Vendor,PDuns,0,1,1,159,159,273,22931050
2000,Defense,DLA,Weapons and Ammunition,L,Large Vendor,PDuns,0,1,1,1,2,2,123704
2000,Defense,DLA,Weapons and Ammunition,N,Sometimes Small Vendor,PID,0,1,1,10,10,20,1933528
2000,Defense,MDA,Electronics and Communications,N,Sometimes Small Vendor,PID,0,1,1,2,2,2,418665
2000,Defense,MDA,Other R&D and Knowledge Based,L,Large Vendor,PID,0,1,1,8,8,215,224405829
2000,Defense,MilitaryHealth,Other R&D and Knowledge Based,L,Large Vendor,PID,0,1,1,3,3,3,2027192
2000,Defense,MilitaryHealth,Other Services,L,Large Vendor,PID,0,0,0,1,1,1,874414
2000,Defense,MilitaryHealth,Other Services,L,Large Vendor,PID,0,1,1,3,3,102,895555471
2000,Defense,MilitaryHealth,Other Services,M,Medium Vendor,PID,0,1,1,3,3,46,469500669
2000,Defense,Navy,NULL,M,Medium Vendor,PDuns,NULL,0,0,1,1,0,0
2000,Defense,Navy,NULL,S,Always Small Vendor,PDuns,0,1,1,2,2,2,0
2000,Defense,Navy,Aircraft and Drones,L,Large Vendor,PDuns,0,1,1,5,17,46,22979156
2000,Defense,Navy,Electronics and Communications,L,Large Vendor,PID,0,1,1,82,82,4722,1954169371
2000,Defense,Navy,Electronics and Communications,N,Sometimes Small Vendor,PID,0,1,1,229,229,3984,956857410
2000,Defense,Navy,Facilities and Construction,L,Large Vendor,PID,1,1,1,1,1,3,808790
2000,Defense,Navy,Facilities and Construction,M,Medium Vendor,PDuns,0,0,0,24,24,61,-326560
2000,Defense,Navy,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,1,1,690,735,7244,895266542
2000,Defense,Navy,Land Vehicles,L,Large Vendor,PDuns,0,1,1,2,2,2,119148
2000,Defense,Navy,Other Products,S,Always Small Vendor,PDuns,0,1,1,269,269,419,63515010
2000,Defense,Navy,Other Products,S,Always Small Vendor,PID,0,0,1,1,1,1,28000
2000,Defense,Navy,Other R&D and Knowledge Based,B,Big Five,PID,0,1,1,5,5,1377,636786728
2000,Defense,Navy,Other R&D and Knowledge Based,L,Large Vendor,PDuns,1,1,1,1,1,1,226363
2000,Defense,Navy,Other R&D and Knowledge Based,L,Large Vendor,PID,1,1,1,2,2,4,169075
2000,Defense,Navy,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,1,1,1,155,156,577,58223647
2000,Defense,Navy,Other Services,S,Always Small Vendor,PDuns,0,0,1,26,26,35,757697
2000,Defense,Navy,Ships & Submarines,L,Large Vendor,PDuns,0,1,1,11,26,167,33861883
2000,Defense,Navy,Ships & Submarines,N,Sometimes Small Vendor,PID,0,1,1,76,76,1050,224113666
2000,Defense,Navy,Weapons and Ammunition,L,Large Vendor,PID,0,1,1,21,21,265,229820462
2000,Defense,Navy,Weapons and Ammunition,N,Sometimes Small Vendor,PDuns,0,0,1,1,1,1,28793
2000,Defense,Other DoD,NULL,L,Large Vendor,PID,0,1,1,3,3,6,899231
2000,Defense,Other DoD,Aircraft and Drones,M,Medium Vendor,PDuns,1,1,1,1,1,1,36564
2000,Defense,Other DoD,Aircraft and Drones,S,Always Small Vendor,PDuns,0,0,1,4,4,4,112876
2000,Defense,Other DoD,Electronics and Communications,M,Medium Vendor,PID,1,1,1,1,1,10,2520000
2000,Defense,Other DoD,Facilities and Construction,B,Big Five,PID,0,1,1,2,2,17,24381995
2000,Defense,Other DoD,Facilities and Construction,S,Always Small Vendor,PDuns,0,1,1,153,153,381,46022464
2000,Defense,Other DoD,Land Vehicles,B,Big Five,PID,0,1,1,1,1,2,507685
2000,Defense,Other DoD,Missile and Space Systems,S,Always Small Vendor,PDuns,0,1,1,1,1,1,6541020
2000,Defense,Other DoD,Other Products,L,Large Vendor,PID,0,1,1,8,8,18,3066480
2000,Defense,Other DoD,Other Products,M,Medium Vendor,PDuns,0,0,1,1,1,1,28515
2000,Defense,Other DoD,Other Products,S,Always Small Vendor,PDuns,0,0,1,3,3,3,83725
2000,Defense,Other DoD,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PDuns,0,1,1,71,75,172,49099795.93
2000,Defense,Other DoD,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,0,0,1,4,4,5,103903
2000,Defense,Other DoD,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,1,1,1,1,1,1,71759
2000,Defense,Other DoD,Other Services,N,Sometimes Small Vendor,PDuns,0,1,1,10,10,19,2558263
2000,Defense,Other DoD,Weapons and Ammunition,S,Always Small Vendor,PDuns,0,1,1,3,3,16,4275442
2001,Defense,Air Force,Aircraft and Drones,S,Always Small Vendor,PDuns,0,0,0,4,4,8,-684821
2001,Defense,Air Force,Aircraft and Drones,S,Always Small Vendor,PDuns,0,1,1,488,492,1258,346377162
2001,Defense,Air Force,Electronics and Communications,M,Medium Vendor,PDuns,0,0,1,7,7,7,194624
2001,Defense,Air Force,Electronics and Communications,S,Always Small Vendor,PID,0,1,1,51,51,206,63558835
2001,Defense,Air Force,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,0,1,9,9,16,118218
2001,Defense,Air Force,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,1,1,1,1,0,0
2001,Defense,Air Force,Land Vehicles,L,Large Vendor,PID,0,1,1,8,8,81,21566065
2001,Defense,Air Force,Missile and Space Systems,J,Large: Big 5 JV,PDuns,0,1,1,1,1,10,1383610
2001,Defense,Air Force,Missile and Space Systems,M,Medium Vendor,PID,0,1,1,12,12,143,88932699
2001,Defense,Air Force,Missile and Space Systems,N,Sometimes Small Vendor,PID,1,1,1,1,1,4,987625
2001,Defense,Air Force,Missile and Space Systems,S,Always Small Vendor,PDuns,0,0,0,1,1,1,-31641
2001,Defense,Air Force,Missile and Space Systems,S,Always Small Vendor,PDuns,0,1,1,140,141,347,67590549
2001,Defense,Air Force,Other Products,L,Large Vendor,PDuns,0,1,1,4,6,10,625879
2001,Defense,Air Force,Other R&D and Knowledge Based,L,Large Vendor,PDuns,0,1,1,2,3,13,2606198
2001,Defense,Air Force,Other R&D and Knowledge Based,M,Medium Vendor,PDuns,1,0,0,1,1,2,-411458
2001,Defense,Air Force,Other R&D and Knowledge Based,M,Medium Vendor,PID,1,1,1,1,1,3,569070
2001,Defense,Air Force,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PDuns,0,1,1,152,163,846,245860288
2001,Defense,Air Force,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PID,0,1,1,102,102,665,648083513
2001,Defense,Air Force,Ships & Submarines,N,Sometimes Small Vendor,PDuns,0,1,1,6,6,7,1103100
2001,Defense,Army,NULL,L,Large Vendor,PID,0,1,1,17,17,37,1848230.132
2001,Defense,Army,NULL,M,Medium Vendor,PDuns,NULL,0,1,7,7,16,27216.4606
2001,Defense,Army,NULL,M,Medium Vendor,PDuns,1,1,1,1,1,1,12475
2001,Defense,Army,NULL,S,Always Small Vendor,PDuns,NULL,1,1,3,3,3,6389.94
2001,Defense,Army,Aircraft and Drones,L,Large Vendor,PID,1,1,1,1,1,1,83966
2001,Defense,Army,Electronics and Communications,B,Big Five,PID,0,1,1,5,5,1911,1885945895
2001,Defense,Army,Electronics and Communications,N,Sometimes Small Vendor,PDuns,0,0,1,12,13,24,455718
2001,Defense,Army,Facilities and Construction,L,Large Vendor,PDuns,0,1,1,20,38,278,72189785
2001,Defense,Army,Facilities and Construction,N,Sometimes Small Vendor,Duns,0,1,1,1,1,23,1114204.1
2001,Defense,Army,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,0,0,1,1,1,2585
2001,Defense,Army,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,1,1,928,1055,7727,1587693909
2001,Defense,Army,Facilities and Construction,N,Sometimes Small Vendor,PDuns,1,1,1,2,2,86,6662585
2001,Defense,Army,Facilities and Construction,N,Sometimes Small Vendor,PID,0,1,1,221,221,4750,1381618397
2001,Defense,Army,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,0,0,6,6,0,0
2001,Defense,Army,Facilities and Construction,S,Always Small Vendor,PID,0,1,1,89,89,757,166386426
2001,Defense,Army,Land Vehicles,L,Large Vendor,PDuns,0,1,1,3,5,51,62757720
2001,Defense,Army,Land Vehicles,L,Large Vendor,PID,0,1,1,31,31,499,780857538
2001,Defense,Army,Land Vehicles,M,Medium Vendor,PDuns,1,0,1,10,10,15,340136
2001,Defense,Army,Missile and Space Systems,S,Always Small Vendor,PID,0,1,1,21,21,74,25645954
2001,Defense,Army,Other Products,M,Medium Vendor,PDuns,1,1,1,110,110,170,38315201
2001,Defense,Army,Other Products,M,Medium Vendor,PID,0,1,1,6,6,22,10108897
2001,Defense,Army,Other Products,N,Sometimes Small Vendor,PID,0,1,1,43,43,172,58122347
2001,Defense,Army,Other R&D and Knowledge Based,N,Sometimes Small Vendor,PDuns,0,0,1,12,12,19,173057
2001,Defense,Army,Other Services,M,Medium Vendor,PDuns,0,1,1,153,155,402,185399022.2
2001,Defense,Army,Ships & Submarines,N,Sometimes Small Vendor,PDuns,0,0,1,1,1,2,0
2001,Defense,Army,Ships & Submarines,S,Always Small Vendor,PID,0,1,1,3,3,15,8192041
2001,Defense,Army,Weapons and Ammunition,N,Sometimes Small Vendor,PDuns,0,0,1,2,2,4,10829
2001,Defense,DLA,Aircraft and Drones,L,Large Vendor,PID,0,1,1,32,32,3600,514883849
2001,Defense,DLA,Aircraft and Drones,M,Medium Vendor,PDuns,1,1,1,24,24,107,10060799
2001,Defense,DLA,Aircraft and Drones,S,Always Small Vendor,PDuns,0,1,1,833,840,2880,226029222
2001,Defense,DLA,Electronics and Communications,L,Large Vendor,PDuns,1,1,1,1,1,8,724106.6094
2001,Defense,DLA,Facilities and Construction,M,Medium Vendor,PDuns,0,0,1,9,9,10,209097
2001,Defense,DLA,Facilities and Construction,M,Medium Vendor,PID,0,1,1,11,11,106,6542471
2001,Defense,DLA,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,0,0,6,6,0,0
2001,Defense,DLA,Facilities and Construction,S,Always Small Vendor,PDuns,0,1,1,482,486,1248,203408505
2001,Defense,DLA,Land Vehicles,M,Medium Vendor,PDuns,1,0,1,1,1,1,26625
2001,Defense,DLA,Land Vehicles,M,Medium Vendor,PID,1,1,1,2,2,7,398029
2001,Defense,DLA,Land Vehicles,N,Sometimes Small Vendor,PDuns,0,1,1,129,136,545,43484580
2001,Defense,DLA,Land Vehicles,S,Always Small Vendor,PID,0,1,1,1,1,1,29608
2001,Defense,DLA,Other Products,B,Big Five,PDuns,0,1,1,1,5,29,1758975
2001,Defense,DLA,Other Products,L,Large Vendor,PID,0,1,1,53,53,14366,3547671918
2001,Defense,DLA,Other Products,L,Large Vendor,PID,1,1,1,6,6,13,368904841
2001,Defense,DLA,Other Products,M,Medium Vendor,PID,1,0,1,1,1,2,53698
2001,Defense,DLA,Other Products,N,Sometimes Small Vendor,PDuns,0,0,1,5,5,5,138116
2001,Defense,DLA,Other Products,S,Always Small Vendor,PDuns,0,0,1,91,91,129,3621885
2001,Defense,DLA,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,0,1,1,31,31,67,6986570
2001,Defense,DLA,Other Services,S,Always Small Vendor,PDuns,0,0,1,3,3,3,69590
2001,Defense,DLA,Ships & Submarines,L,Large Vendor,PDuns,0,1,1,2,2,2,162477
2001,Defense,DLA,Ships & Submarines,L,Large Vendor,PID,0,1,1,19,19,59,5781515
2001,Defense,DLA,Ships & Submarines,S,Always Small Vendor,PDuns,0,0,0,1,1,1,47970
2001,Defense,DLA,Weapons and Ammunition,L,Large Vendor,PID,0,1,1,10,10,44,2310872
2001,Defense,DLA,Weapons and Ammunition,M,Medium Vendor,PID,0,1,1,3,3,3,108501
2001,Defense,DLA,Weapons and Ammunition,N,Sometimes Small Vendor,PID,0,1,1,9,9,20,1289220
2001,Defense,MDA,Other R&D and Knowledge Based,S,Always Small Vendor,PDuns,0,1,1,11,11,61,20187680
2001,Defense,Navy,Aircraft and Drones,L,Large Vendor,PID,1,1,1,1,1,1,3976367
2001,Defense,Navy,Aircraft and Drones,S,Always Small Vendor,PDuns,0,0,0,1,1,1,39923
2001,Defense,Navy,Electronics and Communications,L,Large Vendor,PDuns,1,1,1,1,1,3,4016791
2001,Defense,Navy,Electronics and Communications,L,Large Vendor,PID,0,1,1,83,83,4651,1532782833
2001,Defense,Navy,Electronics and Communications,N,Sometimes Small Vendor,PDuns,1,1,1,1,2,4,212740
2001,Defense,Navy,Electronics and Communications,N,Sometimes Small Vendor,PID,0,1,1,217,217,3151,703545618
2001,Defense,Navy,Electronics and Communications,S,Always Small Vendor,PDuns,0,1,1,1191,1203,2824,518360350.2
2001,Defense,Navy,Facilities and Construction,M,Medium Vendor,PID,0,0,1,1,1,3,-6717
2001,Defense,Navy,Facilities and Construction,N,Sometimes Small Vendor,PDuns,0,1,1,704,770,7936,1046209516
2001,Defense,Navy,Facilities and Construction,S,Always Small Vendor,PDuns,NULL,0,0,1,1,0,0
2001,Defense,Navy,Facilities and Construction,S,Always Small Vendor,PID,0,0,0,1,1,1,2880
2001,Defense,Navy,Facilities and Construction,U,Unlabeled Vendor,Duns,NULL,1,1,1,1,1,76000
2001,Defense,Navy,Land Vehicles,L,Large Vendor,PID,0,1,1,14,14,58,112156082
2001,Defense,Navy,Land Vehicles,M,Medium Vendor,PDuns,NULL,0,0,2,2,0,0
2001,Defense,Navy,Land Vehicles,M,Medium Vendor,PDuns,0,0,0,1,1,1,-25593
2001,Defense,Navy,Land Vehicles,N,Sometimes Small Vendor,PDuns,0,1,1,52,56,127,19824377
2001,Defense,Navy,Missile and Space Systems,L,Large Vendor,PID,0,1,1,18,18,301,227578567
2001,Defense,Navy,Other Products,L,Large Vendor,PID,0,1,1,37,37,147,33324856
2001,Defense,Navy,Other Products,M,Medium Vendor,PID,1,1,1,2,2,26,1524012
2001,Defense,Navy,Other Services,M,Medium Vendor,PDuns,1,0,1,13,13,15,340211
2001,Defense,Navy,Other Services,S,Always Small Vendor,PDuns,0,0,1,32,32,38,893326
2001,Defense,Navy,Weapons and Ammunition,S,Always Small Vendor,PDuns,0,1,1,148,149,274,62779306
2001,Defense,Other DoD,NULL,M,Medium Vendor,PDuns,0,1,1,2,2,2,19337
2001,Defense,Other DoD,Aircraft and Drones,L,Large Vendor,PID,0,1,1,17,17,51,17016411
2001,Defense,Other DoD,Electronics and Communications,L,Large Vendor,PDuns,1,1,1,1,1,1,151449
2001,Defense,Other DoD,Electronics and Communications,L,Large Vendor,PID,0,1,1,58,58,6346,1690880962
2001,Defense,Other DoD,Electronics and Communications,M,Medium Vendor,PID,0,1,1,20,20,238,221532147.4
2001,Defense,Other DoD,Electronics and Communications,N,Sometimes Small Vendor,Duns,0,1,1,1,1,1,81400
2001,Defense,Other DoD,Facilities and Construction,M,Medium Vendor,PDuns,NULL,1,1,2,2,0,0
2001,Defense,Other DoD,Land Vehicles,M,Medium Vendor,PDuns,1,1,1,1,1,1,365875
2001,Defense,Other DoD,Land Vehicles,N,Sometimes Small Vendor,PDuns,0,1,1,4,4,6,246773
2001,Defense,Other DoD,Land Vehicles,S,Always Small Vendor,PDuns,0,0,1,2,2,2,54080
2001,Defense,Other DoD,Other Products,B,Big Five,PID,0,1,1,1,1,3,107492
