fiscal_year,PlatformPortfolio,EntitySizeText,AnyEntityUSplaceOfPerformance,IsEntityAbove1990constantReportingThreshold,IsEntityAbove2016constantReportingThreshold,EntityCount,AllContractorCount,SumOfNumberOfActions,SumOfObligatedAmount
2008.0,Ordnance and Missiles,Small,NULL,1,1,8,8,0,0.0
2008.0,Ordnance and Missiles,Large,0,1,1,89,101,7656,17145179938.0
2008.0,Ordnance and Missiles,Large,1,1,1,1,1,1,5489.0
2008.0,Ordnance and Missiles,Medium,0,0,0,6,6,10,13031.0
2008.0,Ordnance and Missiles,Medium,0,0,1,10,10,16,313906.0
2008.0,Ordnance and Missiles,Medium,0,1,1,99,106,881,633740825.0
2008.0,Ordnance and Missiles,Medium,1,0,0,5,5,5,10137.0
2008.0,Ordnance and Missiles,Medium,1,0,1,7,7,16,79674.0
2008.0,Ordnance and Missiles,Medium,1,1,1,61,62,212,207195530.0
2008.0,Ordnance and Missiles,Medium,NULL,0,0,1,1,0,0.0
2008.0,Ordnance and Missiles,Medium,NULL,1,1,4,4,0,0.0
2008.0,Ordnance and Missiles,NULL,NULL,NULL,NULL,5,5,51,91694809.0
2008.0,Other Products,Small,0,0,0,679,679,1166,1883274.0
2008.0,Other Products,Small,0,0,1,2440,2452,5196,29487492.0
2008.0,Other Products,Small,0,1,1,9498,10608,261342,20015111494.0
2008.0,Other Products,Small,1,0,0,17,17,28,23573.0
2008.0,Other Products,Small,1,0,1,41,41,109,586181.0
2008.0,Other Products,Small,1,1,1,160,162,1510,449716214.0
2008.0,Other Products,Small,NULL,0,0,13,13,0,0.0
2008.0,Other Products,Small,NULL,0,1,8,8,0,0.0
2008.0,Other Products,Small,NULL,1,1,302,304,0,0.0
2008.0,Other Products,Large,0,0,1,1,1,2,1266.0
2008.0,Other Products,Large,0,1,1,161,256,182529,16224926363.0
2008.0,Other Products,Large,1,0,0,1,2,10,59500.0
2008.0,Other Products,Large,1,1,1,13,17,133,4307872758.0
2008.0,Other Products,Large,NULL,0,0,1,3,5,149198.0
2008.0,Other Products,Large,NULL,1,1,1,1,0,0.0
2008.0,Other Products,Medium,0,0,0,58,58,77,157832.0
2008.0,Other Products,Medium,0,0,1,177,178,320,3487681.0
2008.0,Other Products,Medium,0,1,1,482,524,6467,1465740855.0
2008.0,Other Products,Medium,1,0,0,80,82,169,204710.0
2008.0,Other Products,Medium,1,0,1,161,161,448,2456445.0
2008.0,Other Products,Medium,1,1,1,433,437,11118,3162042495.0
2008.0,Other Products,Medium,NULL,0,0,5,5,0,0.0
2008.0,Other Products,Medium,NULL,1,1,82,82,0,0.0
2008.0,Other Products,NULL,NULL,NULL,NULL,5,5,85,5562464.0
2008.0,Other Products,Unlabeled Vendor,0,1,1,1,1,0,0.0
2008.0,Other Products,Unlabeled Vendor,1,1,1,1,1,1,90.0
2008.0,Other R&D and Knowledge Based,Small,0,0,0,416,416,758,14369837.0
2008.0,Other R&D and Knowledge Based,Small,0,0,1,1645,1647,2973,14525540.0
2008.0,Other R&D and Knowledge Based,Small,0,1,1,9316,9787,78259,17011575077.0
2008.0,Other R&D and Knowledge Based,Small,1,0,0,25,25,49,37539.0
2008.0,Other R&D and Knowledge Based,Small,1,0,1,28,28,72,252327.0
2008.0,Other R&D and Knowledge Based,Small,1,1,1,127,127,297,19687675.0
2008.0,Other R&D and Knowledge Based,Small,NULL,0,0,39,39,0,0.0
2008.0,Other R&D and Knowledge Based,Small,NULL,1,1,113,113,1,1252.0
2008.0,Other R&D and Knowledge Based,Large,0,1,1,181,248,37749,19280049388.0
2008.0,Other R&D and Knowledge Based,Large,1,1,1,3,3,5,-1135825.0
2008.0,Other R&D and Knowledge Based,Medium,0,0,0,106,106,164,33690.0
2008.0,Other R&D and Knowledge Based,Medium,0,0,1,360,361,582,3648922.0
2008.0,Other R&D and Knowledge Based,Medium,0,1,1,1233,1325,12405,3061467036.0
2008.0,Other R&D and Knowledge Based,Medium,1,0,0,84,84,151,201355.0
2008.0,Other R&D and Knowledge Based,Medium,1,0,1,192,192,373,1493864.0
2008.0,Other R&D and Knowledge Based,Medium,1,1,1,533,536,1496,308713250.0
2008.0,Other R&D and Knowledge Based,Medium,NULL,0,0,13,13,0,0.0
2008.0,Other R&D and Knowledge Based,Medium,NULL,0,1,1,1,0,0.0
2008.0,Other R&D and Knowledge Based,Medium,NULL,1,1,39,39,0,0.0
2008.0,Other R&D and Knowledge Based,NULL,NULL,NULL,NULL,5,5,32,8657481.0
2008.0,Other R&D and Knowledge Based,Unlabeled Vendor,1,0,0,1,1,2,0.0
2008.0,Other Services,Small,0,0,0,421,424,875,1003257.0
2008.0,Other Services,Small,0,0,1,1373,1380,2608,13077651.0
2008.0,Other Services,Small,0,1,1,5324,5894,37151,7534164199.0
2008.0,Other Services,Small,1,0,0,18,18,29,6359.0
2008.0,Other Services,Small,1,0,1,49,49,125,575081.0
2008.0,Other Services,Small,1,1,1,204,206,1452,51788992.0
2008.0,Other Services,Small,NULL,0,0,44,44,0,0.0
2008.0,Other Services,Small,NULL,0,1,14,14,0,0.0
2008.0,Other Services,Small,NULL,1,1,189,190,0,0.0
2008.0,Other Services,Large,0,0,1,1,2,6,194208.0
2008.0,Other Services,Large,0,1,1,130,204,11322,21938258997.0
2008.0,Other Services,Large,1,0,0,1,1,6,10388.0
2008.0,Other Services,Large,1,1,1,2,2,50,29764.0
2008.0,Other Services,Medium,0,0,0,102,102,142,182794.0
2008.0,Other Services,Medium,0,0,1,280,282,515,3827814.0
2008.0,Other Services,Medium,0,1,1,777,831,4022,1672938515.0
2008.0,Other Services,Medium,1,0,0,110,111,214,215038.0
2008.0,Other Services,Medium,1,0,1,242,242,593,2425189.0
2008.0,Other Services,Medium,1,1,1,779,787,5760,821413991.0
2008.0,Other Services,Medium,NULL,0,0,28,28,0,0.0
2008.0,Other Services,Medium,NULL,0,1,3,3,0,0.0
2008.0,Other Services,Medium,NULL,1,1,90,90,0,0.0
2008.0,Other Services,Unlabeled Vendor,1,0,1,1,1,1,19770.0
2008.0,Other Services,Unlabeled Vendor,1,1,1,1,1,7,13041.0
2008.0,Ships & Submarines,Small,0,0,0,233,233,428,1079083.0
2008.0,Ships & Submarines,Small,0,0,1,687,693,1580,6903656.0
2008.0,Ships & Submarines,Small,0,1,1,4043,4407,42356,2817397232.0
2008.0,Ships & Submarines,Small,1,0,0,2,2,3,3592.0
2008.0,Ships & Submarines,Small,1,0,1,8,8,15,82752.0
2008.0,Ships & Submarines,Small,1,1,1,40,40,1243,14462806.0
2008.0,Ships & Submarines,Small,NULL,0,0,5,5,0,0.0
2008.0,Ships & Submarines,Small,NULL,1,1,7,7,0,0.0
2008.0,Ships & Submarines,Large,0,0,1,1,1,3,36428.0
2008.0,Ships & Submarines,Large,0,1,1,108,140,19342,19218943858.0
2008.0,Ships & Submarines,Large,1,0,0,1,1,5,68957.0
2008.0,Ships & Submarines,Large,1,1,1,2,2,4,1192803.0
2008.0,Ships & Submarines,Medium,0,0,0,24,24,41,-5372.0
2008.0,Ships & Submarines,Medium,0,0,1,43,43,80,448761.0
2008.0,Ships & Submarines,Medium,0,1,1,164,192,1897,401771798.0
2008.0,Ships & Submarines,Medium,1,0,0,41,41,80,89693.0
2008.0,Ships & Submarines,Medium,1,0,1,46,47,367,805691.0
2008.0,Ships & Submarines,Medium,1,1,1,159,164,2664,125434549.0
2008.0,Ships & Submarines,Medium,NULL,0,0,8,8,0,0.0
2008.0,Ships & Submarines,Medium,NULL,1,1,7,7,6,6767499.0
2008.0,Ships & Submarines,NULL,NULL,NULL,NULL,2,2,6,109877.0
2008.0,Space Systems,Small,0,0,0,1,1,1,45739.0
2008.0,Space Systems,Small,0,0,1,3,3,3,14996.0
2008.0,Space Systems,Small,0,1,1,503,509,2190,1823892686.0
2008.0,Space Systems,Small,1,1,1,1,1,2,9166.0
2008.0,Space Systems,Large,0,1,1,39,39,2363,8698049397.0
2008.0,Space Systems,Medium,0,1,1,27,32,177,117150505.0
2008.0,Space Systems,Medium,1,0,0,1,1,2,398.0
2008.0,Space Systems,Medium,1,0,1,2,2,28,57077.0
2008.0,Space Systems,Medium,1,1,1,6,6,47,201262.0
2009.0,Aircraft,Small,0,0,0,287,288,642,1091519.0
2009.0,Aircraft,Small,0,0,1,658,664,1791,12522078.0
2009.0,Aircraft,Small,0,1,1,4917,5289,61551,6983199974.0
2009.0,Aircraft,Small,1,0,0,4,4,5,4642.0
2009.0,Aircraft,Small,1,0,1,7,7,8,55282.0
2009.0,Aircraft,Small,1,1,1,31,31,258,63975973.0
2009.0,Aircraft,Small,NULL,0,0,4,4,0,0.0
2009.0,Aircraft,Small,NULL,0,1,1,1,0,0.0
2009.0,Aircraft,Small,NULL,1,1,20,20,0,0.0
2009.0,Aircraft,Large,0,0,0,1,3,18,2210404.0
2009.0,Aircraft,Large,0,0,1,1,7,104,37986982.0
2009.0,Aircraft,Large,0,1,1,105,149,56804,67735095925.0
2009.0,Aircraft,Large,1,1,1,4,8,91,8904048.0
2009.0,Aircraft,Medium,0,0,0,17,17,24,-1811766.0
2009.0,Aircraft,Medium,0,0,1,19,19,27,179179.0
2009.0,Aircraft,Medium,0,1,1,164,213,4410,994968810.0
2009.0,Aircraft,Medium,1,0,0,10,10,18,140819.0
2009.0,Aircraft,Medium,1,0,1,12,12,15,94977.0
2009.0,Aircraft,Medium,1,1,1,99,100,648,364527031.0
2009.0,Aircraft,Medium,NULL,0,0,9,9,18,4939927.0
2009.0,Aircraft,Medium,NULL,1,1,4,4,0,0.0
2009.0,Aircraft,NULL,NULL,NULL,NULL,3,3,45,2524615.0
2009.0,"Electronics, Comms, & Sensors",Small,0,0,0,617,617,914,-613679.0
2009.0,"Electronics, Comms, & Sensors",Small,0,0,1,2432,2442,4519,26746715.0
2009.0,"Electronics, Comms, & Sensors",Small,0,1,1,12546,13570,151471,20854435251.0
2009.0,"Electronics, Comms, & Sensors",Small,1,0,0,23,23,35,-79023.0
2009.0,"Electronics, Comms, & Sensors",Small,1,0,1,40,40,91,319783.0
2009.0,"Electronics, Comms, & Sensors",Small,1,1,1,181,183,1015,58956887.0
2009.0,"Electronics, Comms, & Sensors",Small,NULL,0,0,6,6,1,4261.0
2009.0,"Electronics, Comms, & Sensors",Small,NULL,0,1,1,1,0,0.0
2009.0,"Electronics, Comms, & Sensors",Small,NULL,1,1,30,30,2,53541.0
2009.0,"Electronics, Comms, & Sensors",Large,0,0,0,1,5,51,16695957.0
2009.0,"Electronics, Comms, & Sensors",Large,0,0,1,3,9,27,3385707.0
2009.0,"Electronics, Comms, & Sensors",Large,0,1,1,194,371,117587,40407886807.0
2009.0,"Electronics, Comms, & Sensors",Large,1,1,1,7,17,401,59673935.0
2009.0,"Electronics, Comms, & Sensors",Large,NULL,1,1,1,1,0,0.0
2009.0,"Electronics, Comms, & Sensors",Medium,0,0,0,71,76,96,420205.0
2009.0,"Electronics, Comms, & Sensors",Medium,0,0,1,236,237,358,2196048.0
2009.0,"Electronics, Comms, & Sensors",Medium,0,1,1,761,859,4407,1897138654.0
2009.0,"Electronics, Comms, & Sensors",Medium,1,0,0,88,88,128,200641.0
2009.0,"Electronics, Comms, & Sensors",Medium,1,0,1,156,159,402,3826900.0
2009.0,"Electronics, Comms, & Sensors",Medium,1,1,1,555,564,2457,258671954.0
2009.0,"Electronics, Comms, & Sensors",Medium,NULL,0,0,1,1,34,1745987.0
2009.0,"Electronics, Comms, & Sensors",Medium,NULL,1,1,9,9,0,0.0
2009.0,"Electronics, Comms, & Sensors",NULL,NULL,NULL,NULL,7,7,36,17206057.0
2009.0,"Electronics, Comms, & Sensors",Unlabeled Vendor,1,0,0,1,1,1,3848.0
2009.0,"Electronics, Comms, & Sensors",Unlabeled Vendor,1,1,1,3,1,4,1226803.0
2009.0,Facilities and Construction,Small,0,0,0,1311,1313,2069,2151709.0
2009.0,Facilities and Construction,Small,0,0,1,5975,6000,10186,79872515.0
2009.0,Facilities and Construction,Small,0,1,1,22180,23893,286825,38280383924.0
2009.0,Facilities and Construction,Small,1,0,0,59,59,100,164364.0
2009.0,Facilities and Construction,Small,1,0,1,98,98,192,823534.0
2009.0,Facilities and Construction,Small,1,1,1,350,354,3847,354277347.0
2009.0,Facilities and Construction,Small,NULL,0,0,72,72,0,0.0
2009.0,Facilities and Construction,Small,NULL,0,1,7,7,0,0.0
2009.0,Facilities and Construction,Small,NULL,1,1,261,261,8,7621922.0
2009.0,Facilities and Construction,Large,0,0,0,1,1,8,2049459.0
2009.0,Facilities and Construction,Large,0,0,1,3,5,15,114624.0
2009.0,Facilities and Construction,Large,0,1,1,224,435,46608,16133810889.0
2009.0,Facilities and Construction,Large,1,1,1,15,23,10083,1726992133.0
2009.0,Facilities and Construction,Large,NULL,0,0,1,1,2,127367.0
2009.0,Facilities and Construction,Medium,0,0,0,203,203,311,107971.0
2009.0,Facilities and Construction,Medium,0,0,1,631,635,995,6795889.0
2009.0,Facilities and Construction,Medium,0,1,1,2343,2643,25791,-1044097961.0
2009.0,Facilities and Construction,Medium,1,0,0,269,269,455,135999.0
2009.0,Facilities and Construction,Medium,1,0,1,489,491,1080,5752608.0
2009.0,Facilities and Construction,Medium,1,1,1,2288,2338,21985,4506225844.0
2009.0,Facilities and Construction,Medium,NULL,0,0,14,15,14,40050262.0
2009.0,Facilities and Construction,Medium,NULL,0,1,4,4,1,0.0
2009.0,Facilities and Construction,Medium,NULL,1,1,89,89,1,0.0
2009.0,Facilities and Construction,NULL,NULL,NULL,NULL,3,3,14,418538.0
2009.0,Facilities and Construction,Unlabeled Vendor,1,1,1,2,1,5,7495937.0
2009.0,Land Vehicles,Small,0,0,0,189,189,265,-1034088.0
2009.0,Land Vehicles,Small,0,0,1,875,880,1504,8854046.0
2009.0,Land Vehicles,Small,0,1,1,4156,4511,41019,8785063700.0
2009.0,Land Vehicles,Small,1,0,0,2,2,17,7732.0
2009.0,Land Vehicles,Small,1,0,1,12,12,30,90386.0
2009.0,Land Vehicles,Small,1,1,1,83,90,807,58760310.0
2009.0,Land Vehicles,Small,NULL,0,0,6,6,0,0.0
2009.0,Land Vehicles,Small,NULL,1,1,22,22,0,0.0
2009.0,Land Vehicles,Large,0,0,0,1,1,9,210182.0
2009.0,Land Vehicles,Large,0,0,1,2,3,3,145985.0
2009.0,Land Vehicles,Large,0,1,1,100,126,13011,23783834155.0
2009.0,Land Vehicles,Large,1,1,1,3,9,104,58284268.0
2009.0,Land Vehicles,Medium,0,0,0,16,16,18,42795.0
2009.0,Land Vehicles,Medium,0,0,1,69,69,99,605881.0
2009.0,Land Vehicles,Medium,0,1,1,192,215,880,289738909.0
2009.0,Land Vehicles,Medium,1,0,0,26,26,50,-114662.0
2009.0,Land Vehicles,Medium,1,0,1,36,36,77,317544.0
2009.0,Land Vehicles,Medium,1,1,1,349,355,1710,213410738.0
2009.0,Land Vehicles,Medium,NULL,0,0,2,2,0,0.0
2009.0,Land Vehicles,Medium,NULL,1,1,14,14,0,0.0
2009.0,Land Vehicles,NULL,NULL,NULL,NULL,3,3,22,1085626.0
2009.0,Missile Defense,Small,0,0,0,2,2,2,-24763.0
2009.0,Missile Defense,Small,0,0,1,14,14,23,94634.0
2009.0,Missile Defense,Small,0,1,1,553,559,2900,1242537672.0
2009.0,Missile Defense,Large,0,1,1,44,45,3279,10272034887.0
2009.0,Missile Defense,Medium,0,0,0,1,1,1,3845.0
2009.0,Missile Defense,Medium,0,0,1,1,1,1,17722.0
2009.0,Missile Defense,Medium,0,1,1,34,34,181,65185931.0
2009.0,Missile Defense,Medium,1,1,1,3,3,6,2799104.0
2009.0,NULL,Small,0,0,1,1,1,0,0.0
2009.0,NULL,Small,0,1,1,13,13,12,541354.0
2009.0,NULL,Large,0,1,1,7,7,6,694851.0
2009.0,NULL,Large,1,1,1,1,1,1,-71999.0
2009.0,NULL,Medium,0,1,1,2,2,3,-25707.0
2009.0,NULL,Medium,NULL,1,1,1,1,0,0.0
2009.0,Ordnance and Missiles,Small,0,0,0,64,64,77,45249.0
2009.0,Ordnance and Missiles,Small,0,0,1,223,223,328,-2223765.0
2009.0,Ordnance and Missiles,Small,0,1,1,2628,2704,13556,4610840202.0
2009.0,Ordnance and Missiles,Small,1,0,0,1,1,1,3567.0
2009.0,Ordnance and Missiles,Small,1,0,1,2,2,2,12504.0
2009.0,Ordnance and Missiles,Small,1,1,1,13,15,56,33110328.0
2009.0,Ordnance and Missiles,Small,NULL,0,0,8,8,0,0.0
2009.0,Ordnance and Missiles,Small,NULL,1,1,4,4,0,0.0
2009.0,Ordnance and Missiles,Large,0,0,0,1,3,9,11305274.0
2009.0,Ordnance and Missiles,Large,0,1,1,94,114,8540,15949573724.0
2009.0,Ordnance and Missiles,Large,1,1,1,4,8,25,2362237.0
2009.0,Ordnance and Missiles,Large,NULL,0,0,1,1,2,1979912.0
2009.0,Ordnance and Missiles,Medium,0,0,0,3,3,3,7056.0
2009.0,Ordnance and Missiles,Medium,0,0,1,8,8,9,70187.0
2009.0,Ordnance and Missiles,Medium,0,1,1,94,104,724,916829348.0
2009.0,Ordnance and Missiles,Medium,1,0,0,6,6,8,5290.0
2009.0,Ordnance and Missiles,Medium,1,0,1,11,11,18,87879.0
2009.0,Ordnance and Missiles,Medium,1,1,1,53,53,209,29532758.0
2009.0,Ordnance and Missiles,Medium,NULL,0,0,2,2,0,0.0
2009.0,Ordnance and Missiles,Medium,NULL,1,1,2,2,0,0.0
2009.0,Ordnance and Missiles,NULL,NULL,NULL,NULL,3,3,17,11566527.0
2009.0,Other Products,Small,0,0,0,621,623,1122,1750706.0
2009.0,Other Products,Small,0,0,1,2493,2507,5631,30813802.0
2009.0,Other Products,Small,0,1,1,8983,10028,188553,12653635524.0
2009.0,Other Products,Small,1,0,0,24,24,50,50181.0
2009.0,Other Products,Small,1,0,1,32,32,54,158198.0
2009.0,Other Products,Small,1,1,1,113,115,2025,138425652.0
2009.0,Other Products,Small,NULL,0,0,87,87,0,0.0
2009.0,Other Products,Small,NULL,0,1,3,3,0,0.0
2009.0,Other Products,Small,NULL,1,1,81,82,29,3975455.0
2009.0,Other Products,Large,0,0,0,1,2,2,289193.0
2009.0,Other Products,Large,0,0,1,1,2,10,77095.0
2009.0,Other Products,Large,0,1,1,159,255,171975,16303229207.0
2009.0,Other Products,Large,1,1,1,17,24,141,6461204961.0
2009.0,Other Products,Large,NULL,0,0,1,1,0,0.0
2009.0,Other Products,Medium,0,0,0,64,64,90,16963.0
2009.0,Other Products,Medium,0,0,1,163,163,393,1764701.0
2009.0,Other Products,Medium,0,1,1,515,605,4131,1481681972.0
2009.0,Other Products,Medium,1,0,0,88,88,254,296300.0
2009.0,Other Products,Medium,1,0,1,136,137,382,1996546.0
2009.0,Other Products,Medium,1,1,1,471,476,19579,3992296463.0
2009.0,Other Products,Medium,NULL,0,0,31,31,0,0.0
2009.0,Other Products,Medium,NULL,1,1,36,36,0,0.0
2009.0,Other Products,NULL,NULL,NULL,NULL,5,5,100,14005962.0
2009.0,Other R&D and Knowledge Based,Small,0,0,0,376,377,723,2718511.0
2009.0,Other R&D and Knowledge Based,Small,0,0,1,1417,1417,2475,13304504.0
2009.0,Other R&D and Knowledge Based,Small,0,1,1,9320,9733,80526,19668106781.0
2009.0,Other R&D and Knowledge Based,Small,1,0,0,6,6,20,19418.0
2009.0,Other R&D and Knowledge Based,Small,1,0,1,25,25,45,156261.0
2009.0,Other R&D and Knowledge Based,Small,1,1,1,123,123,324,40636225.0
2009.0,Other R&D and Knowledge Based,Small,NULL,0,0,12,12,0,0.0
2009.0,Other R&D and Knowledge Based,Small,NULL,1,1,114,114,5,1927501.0
2009.0,Other R&D and Knowledge Based,Large,0,0,0,1,1,32,2462088.0
2009.0,Other R&D and Knowledge Based,Large,0,1,1,188,264,38205,19332854185.0
2009.0,Other R&D and Knowledge Based,Large,1,1,1,3,3,54,15759905.0
2009.0,Other R&D and Knowledge Based,Large,NULL,0,0,1,2,6,-270850.0
2009.0,Other R&D and Knowledge Based,Medium,0,0,0,113,114,158,165355.0
2009.0,Other R&D and Knowledge Based,Medium,0,0,1,382,383,558,3321374.0
2009.0,Other R&D and Knowledge Based,Medium,0,1,1,1397,1514,13314,5246198977.0
2009.0,Other R&D and Knowledge Based,Medium,1,0,0,73,73,105,133175.0
2009.0,Other R&D and Knowledge Based,Medium,1,0,1,174,174,377,1331949.0
2009.0,Other R&D and Knowledge Based,Medium,1,1,1,611,619,1531,390133920.0
2009.0,Other R&D and Knowledge Based,Medium,NULL,0,0,15,15,0,0.0
2009.0,Other R&D and Knowledge Based,Medium,NULL,0,1,1,1,0,0.0
2009.0,Other R&D and Knowledge Based,Medium,NULL,1,1,30,30,0,0.0
2009.0,Other R&D and Knowledge Based,NULL,NULL,NULL,NULL,5,5,20,3142266.0
2009.0,Other Services,Small,0,0,0,426,427,851,1457438.0
2009.0,Other Services,Small,0,0,1,1403,1415,2667,15004956.0
2009.0,Other Services,Small,0,1,1,5460,6042,42682,8336352198.0
2009.0,Other Services,Small,1,0,0,11,11,15,-15e3
2009.0,Other Services,Small,1,0,1,44,44,88,236003.0
2009.0,Other Services,Small,1,1,1,207,208,1212,75013423.0
2009.0,Other Services,Small,NULL,0,0,30,30,0,0.0
2009.0,Other Services,Small,NULL,0,1,7,7,0,0.0
2009.0,Other Services,Small,NULL,1,1,180,181,0,0.0
2009.0,Other Services,Large,0,1,1,120,191,13258,24099557748.0
2009.0,Other Services,Large,1,1,1,4,5,144,157101.0
2009.0,Other Services,Large,NULL,0,0,1,2,23,1364283.0
2009.0,Other Services,Medium,0,0,0,83,83,118,210211.0
2009.0,Other Services,Medium,0,0,1,327,328,573,3502484.0
2009.0,Other Services,Medium,0,1,1,839,921,4911,1918663261.0
2009.0,Other Services,Medium,1,0,0,123,123,318,217919.0
2009.0,Other Services,Medium,1,0,1,218,218,523,2495925.0
2009.0,Other Services,Medium,1,1,1,858,867,5659,976632182.0
2009.0,Other Services,Medium,NULL,0,0,17,17,2,172043.0
2009.0,Other Services,Medium,NULL,0,1,5,5,0,0.0
2009.0,Other Services,Medium,NULL,1,1,80,80,0,0.0
2009.0,Other Services,NULL,NULL,NULL,NULL,1,1,3,23297.0
2009.0,Other Services,Unlabeled Vendor,1,0,1,1,1,2,0.0
2009.0,Ships & Submarines,Small,0,0,0,211,211,362,256617.0
2009.0,Ships & Submarines,Small,0,0,1,705,709,1644,7609895.0
2009.0,Ships & Submarines,Small,0,1,1,3823,4161,41921,3573448878.0
2009.0,Ships & Submarines,Small,1,0,1,6,6,6,32927.0
2009.0,Ships & Submarines,Small,1,1,1,23,24,117,5145192.0
2009.0,Ships & Submarines,Small,NULL,0,0,3,3,0,0.0
2009.0,Ships & Submarines,Small,NULL,1,1,4,4,1,10374.0
2009.0,Ships & Submarines,Large,0,0,0,1,1,3,114939.0
2009.0,Ships & Submarines,Large,0,0,1,1,4,57,3204292.0
2009.0,Ships & Submarines,Large,0,1,1,110,148,18990,20181069675.0
2009.0,Ships & Submarines,Large,1,1,1,4,8,630,66601968.0
2009.0,Ships & Submarines,Medium,0,0,0,26,26,40,8120.0
2009.0,Ships & Submarines,Medium,0,0,1,37,37,70,398305.0
2009.0,Ships & Submarines,Medium,0,1,1,164,204,2548,836635655.0
2009.0,Ships & Submarines,Medium,1,0,0,14,14,72,49103.0
2009.0,Ships & Submarines,Medium,1,0,1,43,43,186,651073.0
2009.0,Ships & Submarines,Medium,1,1,1,198,202,4532,142469105.0
2009.0,Ships & Submarines,Medium,NULL,0,0,5,5,0,0.0
2009.0,Ships & Submarines,Medium,NULL,1,1,3,3,0,0.0
2009.0,Ships & Submarines,NULL,NULL,NULL,NULL,2,2,2,13050.0
2009.0,Ships & Submarines,Unlabeled Vendor,1,0,1,1,1,1,6142.0
2009.0,Space Systems,Small,0,1,1,498,510,2048,648348348.0
2009.0,Space Systems,Small,1,0,1,1,1,1,8002.0
2009.0,Space Systems,Large,0,1,1,40,40,2427,9845169266.0
2009.0,Space Systems,Medium,0,0,1,2,2,3,33141.0
2009.0,Space Systems,Medium,0,1,1,31,31,315,1066377236.0
2009.0,Space Systems,Medium,1,0,0,1,1,1,3472.0
2009.0,Space Systems,Medium,1,0,1,1,1,23,25426.0
2009.0,Space Systems,Medium,1,1,1,5,5,63,146364.0
2010.0,Aircraft,Small,0,0,0,256,256,644,386310.0
2010.0,Aircraft,Small,0,0,1,613,619,1581,7616719.0
2010.0,Aircraft,Small,0,1,1,4814,5213,63699,6756796413.0
2010.0,Aircraft,Small,1,0,0,3,3,6,12337.0
2010.0,Aircraft,Small,1,0,1,4,4,8,54677.0
2010.0,Aircraft,Small,1,1,1,23,23,659,35863952.0
2010.0,Aircraft,Small,NULL,0,0,5,5,0,0.0
2010.0,Aircraft,Small,NULL,1,1,14,14,1,1488091.0
2010.0,Aircraft,Large,0,1,1,108,144,60775,63081603406.0
2010.0,Aircraft,Large,1,1,1,2,4,41,3681479.0
2010.0,Aircraft,Medium,0,0,0,12,12,15,182589.0
2010.0,Aircraft,Medium,0,0,1,25,33,602,12207914.0
2010.0,Aircraft,Medium,0,1,1,184,221,10964,2374955362.0
2010.0,Aircraft,Medium,1,0,0,5,5,5,-59703.0
2010.0,Aircraft,Medium,1,0,1,9,9,12,80361.0
2010.0,Aircraft,Medium,1,1,1,83,83,596,397916526.0
2010.0,Aircraft,Medium,NULL,0,0,2,2,0,0.0
2010.0,Aircraft,Medium,NULL,1,1,4,4,0,0.0
2010.0,Aircraft,NULL,NULL,NULL,NULL,2,2,31,649025.0
2010.0,"Electronics, Comms, & Sensors",Small,0,0,0,499,501,753,329513.0
2010.0,"Electronics, Comms, & Sensors",Small,0,0,1,2174,2184,3865,23483503.0
2010.0,"Electronics, Comms, & Sensors",Small,0,1,1,12723,13813,158457,22077384827.0
2010.0,"Electronics, Comms, & Sensors",Small,1,0,0,4,4,5,-35060.0
2010.0,"Electronics, Comms, & Sensors",Small,1,0,1,38,38,105,310347.0
2010.0,"Electronics, Comms, & Sensors",Small,1,1,1,120,121,637,140292707.0
2010.0,"Electronics, Comms, & Sensors",Small,NULL,0,0,24,24,0,0.0
2010.0,"Electronics, Comms, & Sensors",Small,NULL,0,1,1,1,0,0.0
2010.0,"Electronics, Comms, & Sensors",Small,NULL,1,1,34,34,21,6139941.0
2010.0,"Electronics, Comms, & Sensors",Large,0,1,1,189,267,111785,39719072319.0
2010.0,"Electronics, Comms, & Sensors",Large,1,1,1,6,6,51,61905691.0
2010.0,"Electronics, Comms, & Sensors",Large,NULL,1,1,1,2,2,-4008.0
2010.0,"Electronics, Comms, & Sensors",Medium,0,0,0,73,74,92,328206.0
2010.0,"Electronics, Comms, & Sensors",Medium,0,0,1,193,211,554,18291103.0
2010.0,"Electronics, Comms, & Sensors",Medium,0,1,1,816,881,4987,985172244.0
2010.0,"Electronics, Comms, & Sensors",Medium,1,0,0,72,72,94,138920.0
2010.0,"Electronics, Comms, & Sensors",Medium,1,0,1,172,174,401,1154613.0
2010.0,"Electronics, Comms, & Sensors",Medium,1,1,1,588,596,2221,667485674.0
2010.0,"Electronics, Comms, & Sensors",Medium,NULL,0,0,4,4,0,0.0
2010.0,"Electronics, Comms, & Sensors",Medium,NULL,1,1,9,9,0,0.0
2010.0,"Electronics, Comms, & Sensors",NULL,NULL,NULL,NULL,6,6,45,37962253.0
2010.0,"Electronics, Comms, & Sensors",Unlabeled Vendor,1,1,1,2,1,3,0.0
2010.0,Facilities and Construction,Small,0,0,0,1204,1206,1760,783036.0
2010.0,Facilities and Construction,Small,0,0,1,5408,5438,9218,75509690.0
2010.0,Facilities and Construction,Small,0,1,1,22153,23889,312412,35445068218.0
2010.0,Facilities and Construction,Small,1,0,0,11,11,14,-100654.0
