"Fiscal Year","Contracting Agency ID","Product or Service Code","Dollars Obligated"
"2020","9543","5805","$300,000.00"
"2020","9543","5810","$5,400.00"
"2020","9543","7021","$205,296.00"
"2020","9543","7030","($111,199.36)"
"2020","9543","7630","$8,695.00"
"2020","9543","B506","$1,908,255.36"
"2020","9543","B599","$361,764.00"
"2020","9543","C219","($107,097.17)"
"2020","9543","D304","($15,919.32)"
"2020","9543","D306","$6,082,941.47"
"2020","9543","D310","$1,125,133.68"
"2020","9543","D316","$1,810,755.04"
"2020","9543","D317","$868,243.97"
"2020","9543","D318","$698,810.00"
"2020","9543","D319","$0.00"
"2020","9543","D322","$118,174.36"
"2020","9543","D399","($372,957.62)"
"2020","9543","N063","($12,988.75)"
"2020","9543","Q999","$47,674.50"
"2020","9543","R401","$10,226.75"
"2020","9543","R404","($146,241.21)"
"2020","9543","R406","$200,000.00"
"2020","9543","R408","$2,570,227.39"
"2020","9543","R410","$13,104,493.54"
"2020","9543","R415","($153,492.30)"
"2020","9543","R418","$585,166.55"
"2020","9543","R422","$36,300.00"
"2020","9543","R425","$570,707.00"
"2020","9543","R431","($2,147.51)"
"2020","9543","R497","$10,743,181.09"
"2020","9543","R499","$32,499,953.20"
"2020","9543","R606","$50,100.00"
"2020","9543","R608","($128,942.99)"
"2020","9543","R612","($530,349.15)"
"2020","9543","R614","($2,622.73)"
"2020","9543","R699","$220,650.00"
"2020","9543","R704","$642,916.64"
"2020","9543","R707","$61,275.00"
"2020","9543","R708","($31,674.30)"
"2020","9543","R710","($139,275.29)"
"2020","9543","R799","$14,948,410.91"
"2020","9543","S216","($61,990.90)"
"2020","9543","T016","($14,044.65)"
"2020","9543","U005","$10,000.00"
"2020","9543","U008","$4,953.83"
"2020","9543","U099","($142,732.57)"
"2020","9543","V213","$275,000.00"
"2020","9543","V302","$253,938.00"
"2020","9543","V999","$95,150.00"
"2020","9543","W023","$5,928.00"
"2020","9543","X1AA","$7,020,370.15"
"2020","9543","X1LZ","$287,332.80"
"2020","9543","Z1AA","$479,970.00"
"2020","955F","5340","$22,162.91"
"2020","955F","6150","$17,386.80"
"2020","955F","6350","$0.00"
"2020","955F","7010","$462,913.00"
"2020","955F","7020","$40,060.96"
"2020","955F","7025","$92,547.07"
"2020","955F","7030","$9,731,944.87"
"2020","955F","7035","$24,201.44"
"2020","955F","7045","$62,315.00"
"2020","955F","7110","($143,471.26)"
"2020","955F","7290","($499,993.60)"
"2020","955F","7630","$277,889.75"
"2020","955F","7830","$0.00"
"2020","955F","9905","$0.00"
"2020","955F","B504","$0.00"
"2020","955F","B507","$176,906.47"
"2020","955F","B544","$0.00"
"2020","955F","C1AA","$0.00"
"2020","955F","D302","$2,182,857.68"
"2020","955F","D303","$22,400.00"
"2020","955F","D304","$284,258.60"
"2020","955F","D305","$4,328,889.88"
"2020","955F","D306","$177,135.81"
"2020","955F","D308","$1,871,266.15"
"2020","955F","D309","$27,185.33"
"2020","955F","D312","$0.00"
"2020","955F","D313","$1,327,560.80"
"2020","955F","D316","$3,837,376.24"
"2020","955F","D317","$271,634.65"
"2020","955F","D318","$11,470,875.89"
"2020","955F","D319","$900,078.22"
"2020","955F","D320","$226,462.35"
"2020","955F","D321","$4,258,852.80"
"2020","955F","D325","$3,834,233.77"
"2020","955F","D399","$2,321,125.00"
"2020","955F","G006","$245,105.00"
"2020","955F","G008","$2,642,829.00"
"2020","955F","G009","$408,548.00"
"2020","955F","H170","$75,183.16"
"2020","955F","H199","$514,823.04"
"2020","955F","J056","$48,484.00"
"2020","955F","J059","$12,428.62"
"2020","955F","M1AA","$3,738,803.68"
"2020","955F","N071","$197,702.87"
"2020","955F","R405","$297,493.00"
"2020","955F","R406","$474,943.90"
"2020","955F","R408","$8,513,722.70"
"2020","955F","R410","$9,797,570.42"
"2020","955F","R418","$4,865,324.65"
"2020","955F","R422","$273,667.88"
"2020","955F","R424","$1,851,000.00"
"2020","955F","R425","$490,636.80"
"2020","955F","R426","$130,654.74"
"2020","955F","R431","$2,605,993.43"
"2020","955F","R499","$2,470,218.96"
"2020","955F","R604","$249,286.25"
"2020","955F","R606","$0.00"
"2020","955F","R608","$189,808.60"
"2020","955F","R611","($276.50)"
"2020","955F","R612","$627,086.67"
"2020","955F","R614","$19,500.00"
"2020","955F","R615","$172,600.00"
"2020","955F","R699","$186,375.00"
"2020","955F","R701","$191,684.67"
"2020","955F","R702","$760,700.00"
"2020","955F","R704","$1,403,765.41"
"2020","955F","R707","$88,745.48"
"2020","955F","R708","$191,008.74"
"2020","955F","R710","$0.00"
"2020","955F","R711","$292,943.07"
"2020","955F","R799","$448,250.44"
"2020","955F","S114","$23,090.36"
"2020","955F","S201","$1,389,833.30"
"2020","955F","S206","$2,180,223.67"
"2020","955F","S215","$9,000.00"
"2020","955F","T006","$0.00"
"2020","955F","U001","($35,440.50)"
"2020","955F","U002","$119,384.68"
"2020","955F","U005","$40,255.00"
"2020","955F","U006","($134,055.01)"
"2020","955F","U008","$101,904.00"
"2020","955F","U009","$2,140,793.98"
"2020","955F","U012","$80,891.50"
"2020","955F","U099","$0.00"
"2020","955F","V301","$0.00"
"2020","955F","V302","$326,870.00"
"2020","955F","W059","$0.00"
"2020","955F","X1AB","($7,200.00)"
"2020","955F","X1LZ","$311,043.00"
"2020","955F","Z1AA","$5,000.00"
"2020","9565","B504","($504.90)"
"2020","9565","R425","$16,529.94"
"2020","9565","R699","$17,800.00"
"2020","9568","1230","$87,059.00"
"2020","9568","1377","$0.00"
"2020","9568","2310","$239,143.47"
"2020","9568","3040","$34,660.00"
"2020","9568","3615","$14,236.20"
"2020","9568","3710","$34,209.94"
"2020","9568","3750","$55,164.00"
"2020","9568","3805","$56,551.02"
"2020","9568","3825","$25,000.00"
"2020","9568","3895","$61,900.00"
"2020","9568","3930","$15,444.00"
"2020","9568","4010","$161,312.14"
"2020","9568","4030","$0.00"
"2020","9568","4110","$15,300.00"
"2020","9568","4120","$37,175.00"
"2020","9568","4130","$28,800.00"
"2020","9568","4240","$6,500.00"
"2020","9568","4310","$25,000.00"
"2020","9568","4920","$71,243.00"
"2020","9568","4940","($106.44)"
"2020","9568","5306","$53,493.91"
"2020","9568","5340","$920.00"
"2020","9568","5620","$2,512.17"
"2020","9568","5650","$9,100.00"
"2020","9568","5680","$86,424.47"
"2020","9568","5805","$415,693.78"
"2020","9568","5810","$0.00"
"2020","9568","5820","$1,517,996.46"
"2020","9568","5821","($69,286.02)"
"2020","9568","5830","$34,300.00"
"2020","9568","5836","$158,156.60"
"2020","9568","5895","$43,144.84"
"2020","9568","5910","$166,036.02"
"2020","9568","5930","$54,701.56"
"2020","9568","5945","$131,400.00"
"2020","9568","5950","$166,503.39"
"2020","9568","5955","$3,570.00"
"2020","9568","5960","$321,316.21"
"2020","9568","5961","$397,092.87"
"2020","9568","5962","$0.00"
"2020","9568","5963","$10,257.68"
"2020","9568","5970","$0.00"
"2020","9568","5975","$168,625.06"
"2020","9568","5985","$217,248.80"
"2020","9568","5995","$57,880.71"
"2020","9568","5999","$164,558.40"
"2020","9568","6030","$42,071.61"
"2020","9568","6070","$13,600.00"
"2020","9568","6115","$201,617.00"
"2020","9568","6117","$24,850.08"
"2020","9568","6120","$17,748.00"
"2020","9568","6145","($880.01)"
"2020","9568","6150","$24,522.00"
"2020","9568","6160","$2,913.20"
"2020","9568","6350","($116.92)"
"2020","9568","6760","$106,478.27"
"2020","9568","6840","$13,892.80"
"2020","9568","6910","$2,495.00"
"2020","9568","7010","$1,346,466.70"
"2020","9568","7020","$218,078.00"
"2020","9568","7021","$28,205.45"
"2020","9568","7025","$921,934.30"
"2020","9568","7030","$3,763,472.58"
"2020","9568","7035","$924,667.84"
"2020","9568","7042","$557,723.47"
"2020","9568","7045","$2,844,180.34"
"2020","9568","7105","$17,190.00"
"2020","9568","7110","$210,599.85"
"2020","9568","7210","$99,924.85"
"2020","9568","7490","$13,042.99"
"2020","9568","7510","$31,605.00"
"2020","9568","7610","$27,221.76"
"2020","9568","7630","$110,722.20"
"2020","9568","7730","$36,536.73"
"2020","9568","7810","($2,118.00)"
"2020","9568","8010","$28,821.10"
"2020","9568","8115","($0.80)"
"2020","9568","8457","$5,975.00"
"2020","9568","9140","$685,839.21"
"2020","9568","9320","$43,296.00"
"2020","9568","9999","$7,200.00"
"2020","9568","AJ71","$554,504.00"
"2020","9568","AL16","$96,834.14"
"2020","9568","B506","$44,160.00"
"2020","9568","B522","$212,405.11"
"2020","9568","B553","$221,046.00"
"2020","9568","C1AA","$337,225.36"
"2020","9568","C211","$39,809.36"
"2020","9568","C222","$500.00"
"2020","9568","D301","$1,011,707.00"
"2020","9568","D302","$912,556.53"
"2020","9568","D304","$14,215,777.87"
"2020","9568","D306","$141,302.02"
"2020","9568","D307","$110,803.84"
"2020","9568","D308","$114,472.62"
"2020","9568","D309","$8,050,804.94"
"2020","9568","D310","$131,426.89"
"2020","9568","D311","$25,074.00"
"2020","9568","D314","$68,741.81"
"2020","9568","D316","$1,542,558.86"
"2020","9568","D317","$116,920.39"
"2020","9568","D318","$1,608,793.37"
"2020","9568","D319","$474,802.74"
"2020","9568","D320","$8,554.74"
"2020","9568","D321","$1,473,006.00"
"2020","9568","D322","$666,648.84"
"2020","9568","D399","$7,169,618.39"
"2020","9568","E1AB","$52,401.32"
"2020","9568","H154","$27,843.90"
"2020","9568","H259","$417,248.22"
"2020","9568","H277","$8,330.00"
"2020","9568","H341","$38,396.12"
"2020","9568","H976","$10,000.00"
"2020","9568","H977","$0.00"
"2020","9568","J010","$3,000.00"
"2020","9568","J028","$50,312.26"
"2020","9568","J038","$8,482.15"
"2020","9568","J041","$14,947.00"
"2020","9568","J045","$365,109.69"
"2020","9568","J059","$30,559.90"
"2020","9568","J060","$6,345.00"
"2020","9568","J063","($49,347.78)"
"2020","9568","J080","$15,489.22"
"2020","9568","J099","$17,804.95"
"2020","9568","K063","$29,656.00"
"2020","9568","K079","$60,595.93"
"2020","9568","L059","$1,752,645.67"
"2020","9568","L069","$55,914.00"
"2020","9568","M1AA","$293,950.00"
"2020","9568","N041","$42,980.80"
"2020","9568","N060","$27,600.00"
"2020","9568","N063","$120,604.76"
"2020","9568","N069","$12,968.00"
"2020","9568","N099","$2,485,458.86"
"2020","9568","Q201","$9,000.00"
"2020","9568","R401","$76,170.00"
"2020","9568","R404","$19,410.55"
"2020","9568","R405","$0.00"
"2020","9568","R408","$284,364.76"
"2020","9568","R413","$153,447.00"
"2020","9568","R418","$71,017.60"
"2020","9568","R425","$748,197.58"
"2020","9568","R426","$6,755,158.73"
"2020","9568","R430","($2,400.00)"
"2020","9568","R431","$28,139.00"
"2020","9568","R497","$365,928.36"
"2020","9568","R499","$43,740,168.08"
"2020","9568","R602","$0.00"
"2020","9568","R603","($1,739.90)"
"2020","9568","R604","$35,379.03"
"2020","9568","R605","$31,815.50"
"2020","9568","R608","$222,785.00"
"2020","9568","R611","$19,245.92"
"2020","9568","R612","$97,760.00"
"2020","9568","R616","$175,000.00"
"2020","9568","R699","$6,613,221.29"
"2020","9568","R701","$675,632.00"
"2020","9568","R703","$356,411.88"
"2020","9568","R704","$1,020,164.20"
"2020","9568","R706","$2,112,741.02"
"2020","9568","R707","$265,249.20"
"2020","9568","R708","$425,289.00"
"2020","9568","R799","$5,732,164.12"
"2020","9568","S111","$15,000.00"
"2020","9568","S112","$2,375,579.75"
"2020","9568","S201","$518,649.90"
"2020","9568","S208","$183,539.00"
"2020","9568","S299","($1,168.31)"
"2020","9568","T003","$37,800.00"
"2020","9568","T006","$2,008,444.52"
"2020","9568","T016","$98,650.00"
"2020","9568","T099","$5,234,679.75"
"2020","9568","U001","$0.00"
"2020","9568","U009","$59,478.45"
"2020","9568","U012","$31,810.60"
"2020","9568","U099","$278,520.98"
"2020","9568","V111","$13,500.00"
"2020","9568","V112","$713.64"
"2020","9568","V129","$5,000.00"
"2020","9568","V212","$89,143.68"
"2020","9568","V231","$117,645.00"
"2020","9568","V301","$15,060.00"
"2020","9568","V999","$34,700.00"
"2020","9568","W049","$101,500.00"
"2020","9568","W059","$30,000.00"
"2020","9568","W070","$49,000.00"
"2020","9568","W076","$75,976.00"
"2020","9568","W094","$87,000.00"
"2020","9568","W099","$100,000.00"
"2020","9568","X1AA","$167,142.40"
"2020","9568","X1AB","$11,399.45"
"2020","9568","X1BG","$646,311.42"
"2020","9568","X1EC","$196,000.00"
"2020","9568","X1LZ","$155,053.44"
"2020","9568","Y1AA","$155,292.25"
"2020","9568","Y1BG","$10,413,971.00"
"2020","9568","Y1NB","$0.00"
"2020","9568","Y1PB","$3,900.00"
"2020","9568","Y1PZ","$314,730.90"
"2020","9568","Z1AA","$0.00"
"2020","9568","Z1BG","$59,173.52"
"2020","9568","Z2AA","$304,872.34"
"2020","9568","Z2AB","$5,568.00"
"2020","9568","Z2JZ","$13,500.00"
"2020","9568","Z2NA","$1,720.00"
"2020","9577","3405","$0.00"
"2020","9577","5650","$0.00"
"2020","9577","5805","($1,914.12)"
"2020","9577","5836","$128,801.80"
"2020","9577","5895","$87,086.85"
"2020","9577","5995","$0.00"
"2020","9577","6515","$192,193.30"
"2020","9577","7021","$119,235.38"
"2020","9577","7030","$1,098,352.45"
"2020","9577","7042","$8,000.00"
"2020","9577","7110","$233,900.28"
"2020","9577","7125","$0.00"
"2020","9577","7435","$779,870.19"
"2020","9577","7510","$18,095.00"
"2020","9577","7520","$267,493.92"
"2020","9577","7690","$14,328.35"
"2020","9577","8105","$14,640.00"
"2020","9577","8340","$4,982.57"
"2020","9577","8405","$324,397.79"
"2020","9577","8415","$521,302.00"
"2020","9577","8430","$181,380.00"
"2020","9577","AD21","$24,750.00"
"2020","9577","AJ71","$959,183.54"
"2020","9577","AN71","$0.00"
"2020","9577","AZ13","$960,178.20"
"2020","9577","B599","$0.00"
"2020","9577","D301","$0.00"
"2020","9577","D302","$0.00"
"2020","9577","D304","$2,195.77"
"2020","9577","D307","$3,969,642.04"
"2020","9577","D308","$7,378,170.60"
"2020","9577","D310","$886,080.00"
"2020","9577","D316","$40,892.83"
"2020","9577","D317","$28,397.28"
"2020","9577","D319","$21,662.89"
"2020","9577","D322","$5,050.56"
"2020","9577","D399","$3,473,831.15"
"2020","9577","E1AB","$0.00"
"2020","9577","G007","$1,531,183.89"
"2020","9577","H163","$5,773.66"
"2020","9577","J063","$38,106.16"
"2020","9577","Q201","$2,084,398.13"
"2020","9577","R408","$13,584,428.69"
"2020","9577","R410","$464,722.00"
"2020","9577","R420","$24,750.00"
"2020","9577","R422","$841,988.00"
"2020","9577","R426","$42,637.51"
"2020","9577","R497","($583,525.42)"
"2020","9577","R499","$9,758,099.81"
"2020","9577","R604","$14,754.53"
"2020","9577","R608","($4,349.92)"
"2020","9577","R612","$823,005.00"
"2020","9577","R614","$2,990.00"
"2020","9577","R615","$400,923.80"
"2020","9577","R699","$2,609,592.20"
"2020","9577","R701","$769,999.00"
"2020","9577","R703","$328,800.00"
"2020","9577","R704","$1,117,814.41"
"2020","9577","R708","$368,284.49"
"2020","9577","R799","$4,069,025.50"
"2020","9577","S111","$9,600.00"
"2020","9577","S112","$10,058.03"
"2020","9577","S119","$21,420.00"
"2020","9577","S203","$275,462.09"
"2020","9577","S206","$312,323.22"
"2020","9577","T006","$0.00"
"2020","9577","U001","$368,225.00"
"2020","9577","U005","$11,405.00"
"2020","9577","U008","$107,833.26"
"2020","9577","U012","$0.00"
"2020","9577","U099","$1,383,432.86"
"2020","9577","V111","$155,000.00"
"2020","9577","V127","$0.00"
"2020","9577","V211","$1,196,756.00"
"2020","9577","V231","$214,717.34"
"2020","9577","V302","($6,262.50)"
"2020","9577","V999","($3,802.79)"
"2020","9577","W074","$124,483.59"
"2020","9577","X1AA","$2,739,258.70"
"2020","9577","X1FZ","$3,321,283.64"
"2020","9594","3510","$28,046.00"
"2020","9594","5805","$211,123.51"
"2020","9594","6350","$116,737.24"
"2020","9594","6505","$237,739.85"
"2020","9594","6515","$17,833.60"
"2020","9594","6545","$16,000.00"
"2020","9594","7010","$187,381.98"
"2020","9594","7020","$16,160.15"
"2020","9594","7025","$18,150.00"
"2020","9594","7030","$1,697,926.82"
"2020","9594","7045","$12,620.64"
"2020","9594","7050","($0.08)"
"2020","9594","7110","$32,811.17"
"2020","9594","7510","$33,490.81"
"2020","9594","8470","$37,100.00"
"2020","9594","8940","$697,932.07"
"2020","9594","C211","$116,928.15"
"2020","9594","D302","$3,568,188.29"
"2020","9594","D304","$811,334.48"
"2020","9594","D310","$191,454.97"
"2020","9594","D317","$419,264.13"
"2020","9594","D318","$1,968,706.49"
"2020","9594","D319","$504,755.12"
"2020","9594","D325","$35,498.38"
"2020","9594","D399","$1,977,618.45"
"2020","9594","G004","$1,373,686.46"
"2020","9594","G099","$751,019.04"
"2020","9594","H912","$10,532.88"
"2020","9594","H965","$30,000.00"
"2020","9594","H999","$23,164.60"
"2020","9594","J028","$5,932.99"
"2020","9594","J035","$6,148.26"
"2020","9594","J042","$17,770.00"
"2020","9594","J045","$470,215.56"
"2020","9594","J059","$22,023.05"
"2020","9594","J063","$10,480.20"
"2020","9594","J074","$31,866.00"
"2020","9594","M1LZ","$56,820.00"
"2020","9594","N060","$317,635.08"
"2020","9594","Q201","($2,300.00)"
"2020","9594","Q301","$10,000.00"
"2020","9594","Q403","$1,401,204.00"
"2020","9594","Q518","$807,183.16"
"2020","9594","Q519","$38,675.00"
"2020","9594","Q526","$4,092,877.12"
"2020","9594","R410","$0.00"
"2020","9594","R429","$215,007.48"
"2020","9594","R430","$4,507,266.93"
"2020","9594","R431","$250,728.00"
"2020","9594","R499","$556,233.21"
"2020","9594","R608","$4,086.23"
"2020","9594","R614","$13,543.00"
"2020","9594","R699","$13,728.61"
"2020","9594","R704","$482,300.80"
"2020","9594","R707","$895,277.28"
"2020","9594","R710","$0.00"
"2020","9594","R799","$1,378,998.40"
"2020","9594","S201","$861,463.76"
"2020","9594","S209","$7,644.00"
"2020","9594","S222","$32,363.50"
"2020","9594","T011","$114,985.82"
"2020","9594","U009","$103,619.20"
"2020","9594","U013","$14,400.00"
"2020","9594","U099","$182,038.00"
"2020","9594","V111","$4,896.89"
"2020","9594","V119","$389,735.98"
"2020","9594","V129","$165,647.78"
"2020","9594","V301","$163,252.99"
"2020","9594","X1LZ","$88,280.00"
"2020","9594","Z1BG","$45,280.00"
"2020","9594","Z2AA","$6,286.59"
"2020","959P","2220","$305,000.00"
"2020","959P","5805","$178,525.28"
"2020","959P","5998","$0.00"
"2020","959P","6508","$15,000.00"
"2020","959P","6550","$46,520.35"
"2020","959P","6630","$33,789.67"
"2020","959P","6640","$653,833.14"
"2020","959P","7025","$0.00"
"2020","959P","7030","$1,840,494.71"
"2020","959P","7035","$140,711.00"
"2020","959P","7490","$3,540.00"
"2020","959P","8415","$0.00"
"2020","959P","D302","($0.11)"
"2020","959P","D304","$6,622.88"
"2020","959P","D399","$739,000.00"
"2020","959P","F999","$45,900.00"
"2020","959P","G004","$1,550,054.72"
"2020","959P","J059","$0.00"
"2020","959P","J061","$0.00"
"2020","959P","J066","$33,168.00"
"2020","959P","J070","$13,532.00"
"2020","959P","J074","$2,835.99"
"2020","959P","N074","$20,846.40"
"2020","959P","Q301","$15,500.00"
"2020","959P","R499","$2,103,169.38"
"2020","959P","R699","$309,635.37"
"2020","959P","R706","$0.00"
"2020","959P","R707","$0.00"
"2020","959P","R799","$6,000.00"
"2020","959P","S201","$15,264.00"
"2020","959P","U009","$0.00"
"2020","959P","U099","$20,254.90"
"2020","959P","V003","$0.00"
"2020","959P","X1AA","($16,997.79)"
"2020","959P","X1AB","$5,668.50"
"2020","959P","Z1EZ","$28,000.00"
"2020","9748","3610","($23,882.25)"
"2020","9748","5836","$27,036.00"
"2020","9748","5963","$15,974,697.34"
"2020","9748","5965","$0.00"
"2020","9748","6015","$22,800.00"
"2020","9748","6120","$51,999.00"
"2020","9748","7010","$4,278.06"
"2020","9748","7025","($33,419.17)"
"2020","9748","7030","$3,171,544.42"
"2020","9748","7035","$1,488,127.70"
"2020","9748","7050","$22,000.00"
"2020","9748","7110","$0.00"
"2020","9748","7510","$2,117,329.27"
"2020","9748","7610","$0.00"
"2020","9748","AJ71","$2,420,013.40"
"2020","9748","B506","$2,784,398.40"
"2020","9748","B550","$521,366.41"
"2020","9748","B552","($20,517.18)"
"2020","9748","B599","($16,736.70)"
"2020","9748","D301","$530,787.60"
"2020","9748","D302","$2,083,737.70"
"2020","9748","D303","$2,307,331.29"
"2020","9748","D304","$178,287.56"
"2020","9748","D305","$1,006,650.00"
"2020","9748","D306","$2,299,003.66"
"2020","9748","D307","$96,266.05"
"2020","9748","D308","$7,005,402.58"
"2020","9748","D309","$2,635,488.40"
"2020","9748","D310","$2,450,000.00"
"2020","9748","D316","($313,276.39)"
"2020","9748","D317","$77,760.00"
"2020","9748","D318","$8,415,243.88"
"2020","9748","D319","$72,315.20"
"2020","9748","D320","($26,194.41)"
"2020","9748","D321","$6,448,679.68"
"2020","9748","D399","$4,979,670.74"
"2020","9748","G099","($54,769.53)"
"2020","9748","H170","$1,634,869.03"
"2020","9748","J070","$277,458.92"
"2020","9748","R405","$1,716,578.48"
"2020","9748","R408","$27,839,020.92"
"2020","9748","R410","$1,383,318.25"
"2020","9748","R418","($75,704.45)"
"2020","9748","R422","$10,355,518.93"
"2020","9748","R426","($20,726.82)"
"2020","9748","R429","$698,730.00"
"2020","9748","R431","$4,612,264.53"
"2020","9748","R499","$11,879,542.34"
"2020","9748","R604","$45,000.00"
"2020","9748","R608","($32,625.78)"
"2020","9748","R611","$134,100.00"
"2020","9748","R612","$1,719,022.13"
"2020","9748","R699","$8,729,305.26"
"2020","9748","R701","$43,470,684.14"
"2020","9748","R702","$378,304.73"
"2020","9748","R703","$2,223,744.00"
"2020","9748","R704","$1,527,406.43"
"2020","9748","R707","$158,700.68"
"2020","9748","R708","$1,613,511.62"
"2020","9748","R710","$0.01"
"2020","9748","R799","$7,337,308.05"
"2020","9748","T099","$8,730.00"
"2020","9748","U006","$5,914,299.04"
"2020","9748","U008","$1,039,567.32"
"2020","9748","U009","$1,963,962.86"
"2020","9748","U010","($14,785.44)"
"2020","9748","U012","$142,317.69"
"2020","9748","U099","$4,917,762.48"
"2020","9748","V112","$3,204.71"
"2020","9748","V231","($10,181.00)"
"2020","9748","V302","$1.30"
"2020","9748","V999","($10,942.28)"
"2020","9761","1190","$2,699,934.00"
"2020","9761","2310","$24,773.45"
"2020","9761","2330","$105,998.00"
"2020","9761","3590","$11,997.21"
"2020","9761","3930","$341,411.00"
"2020","9761","4310","$14,857.82"
"2020","9761","5340","$380,969.68"
"2020","9761","5342","$282,456.00"
"2020","9761","5805","$32,412.08"
"2020","9761","5810","$6,148,755.18"
"2020","9761","5855","$22,679.94"
"2020","9761","5965","$28,611.60"
"2020","9761","6140","$38,487.93"
"2020","9761","6350","$7,735,652.48"
"2020","9761","6545","$217.55"
"2020","9761","6630","$758,998.06"
"2020","9761","6635","$574,797.79"
"2020","9761","6665","$441,828.78"
"2020","9761","6695","$10,000.00"
"2020","9761","6720","$8,940.85"
"2020","9761","6810","$34,230.00"
"2020","9761","6840","$1,516.70"
"2020","9761","7010","$2,101,563.40"
"2020","9761","7020","$7,926,248.67"
"2020","9761","7021","$451,529.46"
"2020","9761","7025","$5,846,300.43"
"2020","9761","7030","$17,023,825.83"
"2020","9761","7035","$13,515.86"
"2020","9761","7110","$709,274.22"
"2020","9761","7125","$6,100.00"
"2020","9761","7490","$140,468.85"
"2020","9761","7510","$2,297.08"
"2020","9761","7520","$3,867.50"
"2020","9761","7630","$426,652.60"
"2020","9761","8150","$17,125.00"
"2020","9761","AC23","($242,630.36)"
"2020","9761","AC64","$4,124,955.51"
"2020","9761","AD21","$1,307,299.83"
"2020","9761","AD23","$89,170.49"
"2020","9761","AD24","$1,620,195.13"
"2020","9761","AD25","$5,078,677.00"
"2020","9761","AD26","$16,692,174.51"
"2020","9761","AD62","$7,573,975.70"
"2020","9761","AD91","$399,925.41"
"2020","9761","AD92","$112,917,071.02"
"2020","9761","AD93","$151,317,735.18"
"2020","9761","AD94","$2,526,070.93"
"2020","9761","AD95","$28,534,875.06"
"2020","9761","AD96","$3,827,342.00"
"2020","9761","AD97","$4,745.60"
"2020","9761","AJ12","($239,504.44)"
"2020","9761","AJ94","$0.00"
"2020","9761","AM11","($39,174.00)"
"2020","9761","AM12","$2,550,634.98"
"2020","9761","AN12","$2,233,932.91"
"2020","9761","B599","$928,153.60"
"2020","9761","C1DB","($3,350,156.15)"
"2020","9761","C211","($892,776.62)"
"2020","9761","C219","$628,552.16"
"2020","9761","D301","$15,483,774.61"
"2020","9761","D302","$5,625,595.73"
"2020","9761","D304","$485,978.94"
"2020","9761","D306","$2,194,056.83"
"2020","9761","D308","$1,468,503.16"
"2020","9761","D310","$7,998,209.66"
"2020","9761","D313","($3,278.33)"
"2020","9761","D314","$4,800,000.00"
"2020","9761","D317","$292,827.00"
"2020","9761","D318","$11,422,600.41"
"2020","9761","D319","$2,855,679.10"
"2020","9761","D320","$311,093.22"
"2020","9761","D322","$9,502.40"
"2020","9761","D399","$19,320,542.75"
"2020","9761","H970","$15,514.45"
"2020","9761","J023","$10,204.27"
"2020","9761","J063","$279,318.52"
"2020","9761","J066","$24,104.41"
"2020","9761","J070","$236,730.97"
"2020","9761","J099","$28,153.44"
"2020","9761","M1GZ","$326,451.19"
"2020","9761","M1HB","$5,168,773.29"
"2020","9761","Q301","$7,982.00"
"2020","9761","Q999","$626,490.92"
"2020","9761","R404","($650,659.00)"
"2020","9761","R406","$336,122.64"
"2020","9761","R408","$21,297,386.77"
"2020","9761","R410","$2,234,610.35"
"2020","9761","R421","($20,050.46)"
"2020","9761","R423","$168,110.95"
"2020","9761","R425","$22,946,730.75"
"2020","9761","R427","$37,944.00"
"2020","9761","R429","$5,076,483.01"
"2020","9761","R431","$979,400.00"
"2020","9761","R499","$217,448,484.22"
"2020","9761","R602","$40,560.00"
"2020","9761","R606","$5,592.41"
"2020","9761","R699","$4,086,798.04"
"2020","9761","R703","($267,582.06)"
"2020","9761","R706","$2,901,874.33"
"2020","9761","R707","$3,074,997.26"
"2020","9761","R708","$460,232.88"
"2020","9761","R799","$91,547,073.79"
"2020","9761","S201","$658,129.80"
"2020","9761","S208","$152,631.84"
"2020","9761","S215","$377,326.52"
"2020","9761","T013","$550,000.00"
"2020","9761","U001","$93,075.00"
"2020","9761","U004","$16,336,512.93"
"2020","9761","U008","($38,785.24)"
"2020","9761","U009","$2,100.00"
"2020","9761","U012","$19,177.07"
"2020","9761","U014","$3,813,317.20"
"2020","9761","U099","$10,038,012.17"
"2020","9761","V212","$153,000.00"
"2020","9761","V231","($21,719.08)"
"2020","9761","V999","$34,195,826.20"
"2020","9761","W074","$8,197.28"
"2020","9761","W075","$597,199.32"
"2020","9761","Y1BG","$4,050,747.36"
"2020","9761","Y1DB","$5,309,288.91"
"2020","9761","Z1DB","$5,285,973.97"
"2020","9761","Z2DB","$7,839,618.00"
"2020","9763","1005","($1,300,295.67)"
"2020","9763","1010","($1,315,911.93)"
"2020","9763","1015","($307,911.67)"
"2020","9763","1020","($524.40)"
"2020","9763","1025","($28,794.12)"
"2020","9763","1030","($2,056,808.00)"
"2020","9763","1045","($1,763.56)"
"2020","9763","1055","($3,099,987.97)"
"2020","9763","1075","($31,223.17)"
"2020","9763","1090","$0.00"
"2020","9763","1095","($18,761,557.72)"
"2020","9763","1140","$0.00"
"2020","9763","1190","$0.00"
"2020","9763","1210","($1,335.00)"
"2020","9763","1220","$0.00"
"2020","9763","1230","($1,533,993.85)"
"2020","9763","1240","($3,428,953.25)"
"2020","9763","1260","($29,242.21)"
"2020","9763","1265","$0.00"
